EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	0	0	1	0	2080,30	2,10933256	2,10988975	-0,046189095824956896	3	0	9,74538998E-005
2	0	0	1	0	2080,33	2,10903192	2,10966873	-0,045102725853212013	3	-1,36902531E-006	9,51518086E-005
2	0	0	1	0	2080,38	2,10853195	2,10900712	-0,04388693304887664	3	-3,60280001E-006	9,2557857E-005
2	0	0	1	0	2080,43	2,10803175	2,10851574	-0,043307449474620422	3	-5,79549214E-006	9,13144395E-005
2	0	0	1	0	2080,48	2,10753179	2,10794425	-0,042911852661442707	3	-7,96330187E-006	9,04557965E-005
2	0	0	1	0	2080,53	2,10703182	2,10730267	-0,042668982709680506	3	-1,01159012E-005	8,99164588E-005
2	0	0	1	0	2080,58	2,10653186	2,10705209	-0,042660023328304877	3	-1,22633483E-005	8,98868893E-005
2	0	0	1	0	2080,63	2,10603142	2,10649133	-0,042506292707011674	3	-1,44095293E-005	8,95391349E-005
2	0	0	1	0	2080,68	2,10553145	2,10608912	-0,042380161568534861	3	-1,65453348E-005	8,92563985E-005
2	0	0	1	0	2080,73	2,10503268	2,10567117	-0,042567174121707072	3	-1,86792749E-005	8,96324709E-005
2	0	0	0	0	2080,78	2,10453153	2,10497713	-0,042488670451954592	3	-2,08271867E-005	8,9437679E-005
2	0	0	0	0	2080,83	2,10403109	2,10435462	-0,04248227928311879	3	-2,2964663E-005	8,93977776E-005
2	0	0	0	0	2080,88	2,10353136	2,10420537	-0,042607754265191142	3	-2,51047932E-005	8,96554629E-005
2	0	0	0	0	2080,93	2,1030314	2,10352349	-0,042555794925041024	3	-2,72477137E-005	8,95171179E-005
2	0	0	0	0	2080,98	2,10253143	2,1030426	-0,042521050762540422	3	-2,93880184E-005	8,94235782E-005
2	0	0	0	0	2081,03	2,10203123	2,10263133	-0,042638845246983693	3	-3,15305151E-005	8,96537749E-005
2	0	0	0	0	2081,08	2,10153127	2,1016891	-0,042656943512459494	3	-3,36774974E-005	8,96516358E-005
2	0	0	0	0	2081,13	2,1010313	2,10164881	-0,042615675561440634	3	-3,58229845E-005	8,9563182E-005
2	0	0	0	0	2081,18	2,10053134	2,1009171	-0,042664293277387776	3	-3,79684461E-005	8,96341444E-005
2	0	0	0	0	2081,23	2,10003138	2,10066652	-0,042713076555325357	3	-4,01170655E-005	8,97259306E-005
2	0	0	0	0	2081,28	2,09953117	2,09994483	-0,042687122176478995	3	-4,22653138E-005	8,96405982E-005
2	0	0	0	0	2081,33	2,09903121	2,09962416	-0,042678244198517331	3	-4,44132784E-005	8,96082711E-005
2	0	0	0	0	2081,38	2,09853101	2,09896231	-0,042892335584232	3	-4,6567573E-005	9,00293962E-005
2	0	0	0	0	2081,43	2,09803104	2,09832072	-0,042805956113928122	3	-4,87232574E-005	8,98206272E-005
2	0	0	0	0	2081,48	2,09753084	2,09816051	-0,04278450904530473	3	-5,08767043E-005	8,97687642E-005
2	0	0	0	0	2081,53	2,09703088	2,09758902	-0,04272215722206352	3	-5,30273137E-005	8,96135243E-005
2	0	0	0	0	2081,58	2,09653115	2,09697747	-0,042720980942249299	3	-5,51765916E-005	8,95849371E-005
2	0	0	0	0	2081,63	2,09603119	2,09659672	-0,042724295858837133	3	-5,73260622E-005	8,95756166E-005
2	0	0	0	0	2081,68	2,09553099	2,0961957	-0,042943979312743405	3	-5,94807752E-005	9,00189843E-005
2	0	0	0	0	2081,73	2,09503102	2,09568453	-0,042922602432857728	3	-6,16416073E-005	8,99522347E-005
2	0	0	0	0	2081,78	2,09453082	2,09499264	-0,042867626897835405	3	-6,37997146E-005	8,98073631E-005
2	0	0	0	0	2081,83	2,09403062	2,09461188	-0,042954430750493542	3	-6,59584693E-005	8,9972862E-005
2	0	0	0	0	2081,88	2,09353065	2,09414053	-0,043016980732014931	3	-6,81216407E-005	9,00836021E-005
2	0	0	0	0	2081,93	2,09303069	2,09363937	-0,042986457371929299	3	-7,02849429E-005	8,99981387E-005
2	0	0	0	0	2081,98	2,09253073	2,09316826	-0,043064136426740589	3	-7,24499405E-005	9,01404856E-005
2	0	0	0	0	2082,03	2,09203076	2,09244657	-0,043153140170033965	3	-7,46205333E-005	9,02956381E-005
2	0	0	0	0	2082,08	2,09153032	2,09203553	-0,043117504469895206	3	-7,67910242E-005	9,02033498E-005
2	0	0	0	0	2082,13	2,09103036	2,09139371	-0,043067887279903488	3	-7,8958612E-005	9,00719097E-005
2	0	0	0	0	2082,18	2,0905304	2,0910027	-0,042974709630167974	3	-8,11224018E-005	8,98602375E-005
2	0	0	0	0	2082,23	2,09003043	2,09049153	-0,042994319723220486	3	-8,32851802E-005	8,98792641E-005
2	0	0	0	0	2082,28	2,08953047	2,09003067	-0,042991955764591693	3	-8,54484242E-005	8,9854504E-005
2	0	0	0	0	2082,33	2,08903027	2,08962941	-0,043222097117298739	3	-8,7618937E-005	9,03181644E-005
2	0	0	0	0	2082,38	2,08853054	2,08888769	-0,04321166393735143	3	-8,97930513E-005	9,02643151E-005
2	0	0	0	0	2082,43	2,08803034	2,08852673	-0,043165773221213926	3	-9,19657905E-005	9,01528692E-005
2	0	0	0	0	2082,48	2,08753014	2,08828616	-0,043289765240236256	3	-9,41404796E-005	9,04014159E-005
2	0	0	0	0	2082,53	2,08703017	2,08765483	-0,043265040634044877	3	-9,63181083E-005	9,03224718E-005
2	0	0	0	0	2082,58	2,08653021	2,08722353	-0,043252366119607808	3	-9,84945E-005	9,02773536E-005
2	0	0	0	0	2082,63	2,08603024	2,08661222	-0,043410708206162554	3	-0,000100674537	9,0581314E-005
2	0	0	0	0	2082,68	2,08553004	2,08610106	-0,043455379859854816	3	-0,000102861079	9,06523128E-005
2	0	0	0	0	2082,73	2,08503008	2,0856297	-0,043405483340999808	3	-0,00010504599	9,05277629E-005
2	0	0	0	0	2082,78	2,08452988	2,0852387	-0,043344314501155392	3	-0,000107228225	9,03832406E-005
2	0	0	0	0	2082,83	2,08402991	2,08441663	-0,043309212623474483	3	-0,000109407811	9,02744432E-005
2	0	0	0	0	2082,88	2,08352971	2,08404589	-0,04330634217088425	3	-0,000111586975	9,02524043E-005
2	0	0	0	0	2082,93	2,08302999	2,08363509	-0,043357975227991117	3	-0,000113767921	9,03421969E-005
2	0	0	0	0	2082,98	2,08253002	2,08305359	-0,043549102139271354	3	-0,000115955525	9,07151116E-005
2	0	0	0	0	2083,03	2,08203006	2,08253217	-0,043503075100791821	3	-0,000118145232	9,05965499E-005
2	0	0	0	0	2083,08	2,08152986	2,08191085	-0,043500003579538426	3	-0,00012033392	9,05631314E-005
2	0	0	0	0	2083,13	2,08102989	2,08153963	-0,043620024739842336	3	-0,000122526384	9,07968133E-005
