EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	0	0	1	0	4740,68	2,11153269	2,11157393	-0,048417542129755021	7	0	0,000102237223
2	0	0	1	0	4740,71	2,11123228	2,11177397	-0,04709589357177424	7	-1,43064904E-006	9,94558795E-005
2	0	0	1	0	4740,76	2,11073232	2,11128259	-0,04542665962556697	7	-3,75166633E-006	9,59085155E-005
2	0	0	1	0	4740,81	2,11023211	2,11079168	-0,04447667001901817	7	-6,00944713E-006	9,38809826E-005
2	0	0	1	0	4740,86	2,10973215	2,11014009	-0,043853794176053952	7	-8,22892434E-006	9,25376517E-005
2	0	0	1	0	4740,91	2,10923195	2,10974884	-0,043511182069778445	7	-1,04255405E-005	9,17976649E-005
2	0	0	1	0	4740,96	2,10873222	2,10931802	-0,04325889411848041	7	-1,26073592E-005	9,12467658E-005
2	0	0	1	0	4741,01	2,1082325	2,1086967	-0,043300629561189965	7	-1,47860173E-005	9,13078911E-005
2	0	0	1	0	4741,06	2,1077311	2,10829353	-0,043156575463730822	7	-1,696457E-005	9,09867304E-005
2	0	0	1	0	4741,11	2,10723281	2,10763621	-0,043016656257424787	7	-1,91279578E-005	9,06634596E-005
2	0	0	0	0	4741,16	2,10673213	2,10734367	-0,043101747622109274	7	-2,12989107E-005	9,08301954E-005
2	0	0	0	0	4741,21	2,10623145	2,10676074	-0,043027453654467309	7	-2,3470202E-005	9,06485511E-005
2	0	0	0	0	4741,26	2,10573173	2,10616016	-0,042951011011609971	7	-2,56329367E-005	9,04617118E-005
2	0	0	0	0	4741,31	2,10523176	2,10555863	-0,043074395323249914	7	-2,77967247E-005	9,06956629E-005
2	0	0	0	0	4741,36	2,1047318	2,10506749	-0,04307219129016937	7	-2,99650237E-005	9,06698697E-005
2	0	0	0	0	4741,41	2,10423207	2,10467649	-0,043032103101722842	7	-3,2131109E-005	9,05686538E-005
2	0	0	0	0	4741,46	2,10373187	2,10420561	-0,043061674368800595	7	-3,42970125E-005	9,06106143E-005
2	0	0	0	0	4741,51	2,10323167	2,10376453	-0,043110564826444486	7	-3,64662264E-005	9,0694477E-005
2	0	0	0	0	4741,56	2,1027317	2,10314298	-0,043065968512868006	7	-3,86343199E-005	9,05738925E-005
2	0	0	0	0	4741,61	2,1022315	2,10279202	-0,043052837407837165	7	-4,0801322E-005	9,05311608E-005
2	0	0	0	0	4741,66	2,10173154	2,10228062	-0,043211783505588128	7	-4,29733955E-005	9,08432921E-005
2	0	0	0	0	4741,71	2,10123158	2,10171938	-0,043173921478834586	7	-4,51461456E-005	9,07394642E-005
2	0	0	0	0	4741,76	2,10073161	2,10133862	-0,04313749726861721	7	-4,73170621E-005	9,0646492E-005
2	0	0	0	0	4741,81	2,10023165	2,10068679	-0,043289766404389805	7	-4,94919805E-005	9,09382434E-005
2	0	0	0	0	4741,86	2,09973121	2,10022545	-0,043214421340962899	7	-5,16678883E-005	9,07600261E-005
2	0	0	0	0	4741,91	2,09923124	2,09961414	-0,043204629201985312	7	-5,38420427E-005	9,07130525E-005
2	0	0	0	0	4741,96	2,09873128	2,09942365	-0,04338137029359751	7	-5,60194749E-005	9,10758754E-005
2	0	0	0	0	4742,01	2,09823132	2,09872198	-0,043316454616918579	7	-5,82008142E-005	9,09091978E-005
2	0	0	0	0	4742,06	2,09773135	2,09816074	-0,043295118802537542	7	-6,03795197E-005	9,08401198E-005
2	0	0	0	0	4742,11	2,09723115	2,0976193	-0,043222495539036454	7	-6,25560497E-005	9,066434E-005
2	0	0	0	0	4742,16	2,09673119	2,09727859	-0,043192379457953792	7	-6,47295892E-005	9,05864508E-005
2	0	0	0	0	4742,21	2,09623122	2,09697771	-0,043208208167925613	7	-6,69033325E-005	9,06066489E-005
2	0	0	0	0	4742,26	2,09573102	2,09612584	-0,0433003003806032	7	-6,90797096E-005	9,07628782E-005
2	0	0	0	0	4742,31	2,09523082	2,09582496	-0,043418518248169446	7	-7,1262577E-005	9,09976152E-005
2	0	0	0	0	4742,36	2,09473109	2,0953939	-0,04338744366153463	7	-7,34460773E-005	9,09137816E-005
2	0	0	0	0	4742,41	2,09423089	2,09470201	-0,043381326434125011	7	-7,56290538E-005	9,0870948E-005
2	0	0	0	0	4742,46	2,09373093	2,09441161	-0,043507504645579674	7	-7,78164831E-005	9,11226234E-005
2	0	0	0	0	4742,51	2,09323096	2,09369969	-0,043485910932455904	7	-8,00045746E-005	9,10464369E-005
2	0	0	0	0	4742,56	2,09273076	2,0931983	-0,043459009301538317	7	-8,21914291E-005	9,09683222E-005
2	0	0	0	0	4742,61	2,0922308	2,09269714	-0,043661181397813773	7	-8,43843009E-005	9,13696276E-005
2	0	0	0	0	4742,66	2,09173059	2,09219599	-0,043586331245023866	7	-8,65787806E-005	9,11911484E-005
2	0	0	0	0	4742,71	2,09123063	2,09178495	-0,043557287058016979	7	-8,87708593E-005	9,11124807E-005
2	0	0	0	0	4742,76	2,09073067	2,09129381	-0,043437570459597408	7	-9,09591472E-005	9,08407237E-005
2	0	0	0	0	4742,81	2,09023094	2,09073234	-0,043446787215846938	7	-9,3144321E-005	9,08356014E-005
2	0	0	0	0	4742,86	2,08973074	2,09030128	-0,043455876342098605	7	-9,53306007E-005	9,08358707E-005
2	0	0	0	0	4742,91	2,08923078	2,08976007	-0,043612946154704986	7	-9,75206349E-005	9,1140595E-005
2	0	0	0	0	4742,96	2,08873057	2,08906841	-0,043683901972447981	7	-9,97175157E-005	9,1258662E-005
2	0	0	0	0	4743,01	2,08823061	2,08888817	-0,043652202953429338	7	-0,000101914149	9,11845709E-005
2	0	0	0	0	4743,06	2,08773041	2,088166	-0,043698794596518099	7	-0,000104111532	9,12503383E-005
2	0	0	0	0	4743,11	2,08723044	2,08773518	-0,043767947131224672	7	-0,000106312749	9,13758849E-005
2	0	0	0	0	4743,16	2,08673048	2,08714366	-0,043740524949195501	7	-0,000108513843	9,12927571E-005
2	0	0	0	0	4743,21	2,08623052	2,08693314	-0,04375202110774512	7	-0,000110715089	9,13075419E-005
2	0	0	0	0	4743,26	2,08573055	2,08598089	-0,043910398245012973	7	-0,000112921698	9,15962519E-005
2	0	0	0	0	4743,31	2,08523011	2,08581042	-0,043849769106600435	7	-0,000115128649	9,14623088E-005
2	0	0	0	0	4743,36	2,08473015	2,08515882	-0,043817121457929485	7	-0,000117333722	9,1365655E-005
2	0	0	0	0	4743,41	2,08423018	2,08477783	-0,043755252079184544	7	-0,000119535878	9,1219983E-005
2	0	0	0	0	4743,46	2,08373022	2,08412623	-0,043761799713441299	7	-0,000121736899	9,12051182E-005
2	0	0	0	0	4743,51	2,08323026	2,08374524	-0,043751192628406099	7	-0,00012393808	9,11663374E-005
2	0	0	0	0	4743,56	2,08273005	2,08327413	-0,043963814581123642	7	-0,000126144354	9,15886776E-005
2	0	0	0	0	4743,61	2,08223009	2,08269262	-0,043942250680023277	7	-0,00012835658	9,15182027E-005
2	0	0	0	0	4743,66	2,08173084	2,08230257	-0,043920203705632154	7	-0,000130566797	9,14551565E-005
2	0	0	0	0	4743,71	2,08123064	2,08156204	-0,044011603286962298	7	-0,000132778427	9,16128847E-005
2	0	0	1	0	4743,76	2,08072901	2,08136845	-0,044018046438139334	7	-0,000135002396	9,16177742E-005
2	0	0	1	0	4743,81	2,08022952	2,0808475	-0,043964405462238234	7	-0,000137215582	9,14832199E-005
2	0	0	0	0	4743,86	2,07973051	2,08039832	-0,04404825088833353	7	-0,000139425247	9,16379067E-005
2	0	0	1	0	4743,91	2,07922983	2,07970548	-0,044123328397593862	7	-0,000141649347	9,17635261E-005
2	0	0	1	0	4743,96	2,07872987	2,07931471	-0,044091736344853414	7	-0,000143868572	9,16805948E-005
2	0	0	1	0	4744,01	2,0782299	2,07855272	-0,044118047245622957	7	-0,000146087768	9,17016878E-005
2	0	0	1	0	4744,06	2,0777297	2,07806134	-0,044234127718179309	7	-0,00014831181	9,19212325E-005
2	0	0	1	0	4744,11	2,07722974	2,07782102	-0,044193439205021958	7	-0,000150536114	9,18260557E-005
2	0	0	1	0	4744,16	2,07672954	2,07716942	-0,044144344942954605	7	-0,00015275825	9,16952849E-005
2	0	0	1	0	4744,21	2,07622981	2,07672811	-0,044366926362272326	7	-0,00015498609	9,21380415E-005
2	0	0	1	0	4744,26	2,07572961	2,07615662	-0,044304240950926528	7	-0,000157216331	9,19825397E-005
2	0	0	1	0	4744,31	2,07522964	2,07567549	-0,044229484764703923	7	-0,000159443094	9,18060541E-005
2	0	0	1	0	4744,36	2,07472944	2,07501388	-0,044368408969603424	7	-0,000161671254	9,20650637E-005
2	0	0	1	0	4744,41	2,07422972	2,07474327	-0,044327411402870694	7	-0,000163902718	9,19679951E-005
2	0	0	1	0	4744,46	2,07372952	2,07409167	-0,044305082410574093	7	-0,000166132071	9,18928054E-005
2	0	0	1	0	4744,51	2,07322955	2,07361054	-0,044438659135873306	7	-0,000168363855	9,21484752E-005
2	0	0	1	0	4744,56	2,07272935	2,07325983	-0,04445170895390521	7	-0,000170600586	9,21599421E-005
2	0	0	1	0	4744,61	2,07222939	2,07267833	-0,044382818838736794	7	-0,000172834712	9,19913073E-005
2	0	0	1	0	4744,66	2,07172942	2,07204676	-0,044336064941793152	7	-0,000175066598	9,18664009E-005
2	0	0	1	0	4744,71	2,07122922	2,07146549	-0,04428942902207689	7	-0,000177295864	9,17440266E-005
2	0	0	1	0	4744,76	2,07072926	2,07128477	-0,044306277559371718	7	-0,000179524432	9,17709185E-005
2	0	0	1	0	4744,81	2,07022929	2,07078362	-0,044334243022603802	7	-0,000181754673	9,18066216E-005
2	0	0	1	0	4744,86	2,06972933	2,07016206	-0,044514845183584838	7	-0,000183991331	9,21529427E-005
2	0	0	1	0	4744,91	2,06922913	2,06971097	-0,044470317710268749	7	-0,000186229328	9,20407037E-005
2	0	0	1	0	4744,96	2,06872892	2,06936002	-0,044423687174761197	7	-0,000188465478	9,19286031E-005
2	0	0	1	0	4745,01	2,0682292	2,06865835	-0,044605102690790374	7	-0,000190705905	9,22727195E-005
2	0	0	1	0	4745,06	2,067729	2,06822753	-0,044555903848959136	7	-0,000192948341	9,21517494E-005
2	0	0	1	0	4745,11	2,06722903	2,06785631	-0,044516070289925549	7	-0,000195188783	9,205284E-005
2	0	0	1	0	4745,16	2,06672883	2,06720471	-0,04471698677904601	7	-0,000197432615	9,24391643E-005
2	0	0	1	0	4745,21	2,06622887	2,06661344	-0,044675192630772243	7	-0,000199681323	9,23263506E-005
2	0	0	1	0	4745,26	2,0657289	2,06622243	-0,044642566897285632	7	-0,00020192776	9,22414765E-005
2	0	0	1	0	4745,31	2,0652287	2,0656209	-0,044698831615581581	7	-0,000204174794	9,23308398E-005
2	0	0	1	0	4745,36	2,06472874	2,06519008	-0,044709625372585491	7	-0,000206423865	9,23338739E-005
2	0	0	1	0	4745,41	2,06422877	2,06449842	-0,044667084284204352	7	-0,000208671539	9,2215123E-005
2	0	0	1	0	4745,46	2,06372857	2,06419754	-0,044736701568278304	7	-0,000210920145	9,23453917E-005
2	0	0	1	0	4745,51	2,06322861	2,06372643	-0,04481890333894023	7	-0,000213173786	9,24939523E-005
2	0	0	1	0	4745,56	2,0627284	2,06301475	-0,044776093214750246	7	-0,000215427222	9,23737389E-005
2	0	0	1	0	4745,61	2,06222868	2,06264377	-0,044764618631840339	7	-0,000217679728	9,23334592E-005
2	0	0	1	0	4745,66	2,06172848	2,06217265	-0,044864660769235341	7	-0,00021993558	9,2518676E-005
2	0	0	1	0	4745,71	2,06122851	2,06173158	-0,044817680939255866	7	-0,000222190938	9,24020278E-005
2	0	0	1	0	4745,76	2,06072831	2,06108999	-0,044794234854634797	7	-0,000224445059	9,23249463E-005
2	0	0	1	0	4745,81	2,06022859	2,0606389	-0,044994947616942336	7	-0,000226704753	9,27183428E-005
2	0	0	1	0	4745,86	2,05972838	2,06023788	-0,044930074334843168	7	-0,00022896631	9,25666391E-005
2	0	0	1	0	4745,91	2,05922842	2,0596664	-0,04487614571310905	7	-0,000231224825	9,24298874E-005
2	0	0	1	0	4745,96	2,05872846	2,05927563	-0,044820166222052762	7	-0,000233480809	9,22970794E-005
2	0	0	1	0	4746,01	2,05822825	2,0587945	-0,044804087801215699	7	-0,000235734798	9,22424078E-005
2	0	0	1	0	4746,06	2,05772853	2,05825305	-0,044819275363503827	7	-0,000237989181	9,22494073E-005
2	0	0	1	0	4746,11	2,05722833	2,05750108	-0,044959264661883936	7	-0,000240246911	9,25037384E-005
2	0	0	1	0	4746,16	2,05672812	2,05726051	-0,045003597411171994	7	-0,000242510621	9,25841232E-005
