EC-Lab ASCII FILE
Nb header lines : 3                           
mode	ox/red	error	control changes	counter inc.	time/s	control/V	Ewe/V	<I>/mA	cycle number	(Q-Qo)/C	P/W
2	0	0	1	0	10401,15	3,1055665	3,10584569	-0,94643217325210573	11	0	0,00293947221
2	0	0	1	0	10401,18	3,10526586	3,10551429	-0,92096556195368422	11	-2,78075822E-005	0,0028600716
2	0	0	1	0	10401,23	3,10476589	3,10494304	-0,88971099878350656	11	-7,30016691E-005	0,00276250206
2	0	0	1	0	10401,28	3,10426593	3,104532	-0,86941184041400986	11	-0,000116945055	0,00269911694
2	0	0	1	0	10401,33	3,10376596	3,10425138	-0,85529457218945024	11	-0,000160048832	0,00265504932
2	0	0	1	0	10401,38	3,103266	3,10338926	-0,84466966148466048	11	-0,000202546376	0,0026213387
2	0	0	1	0	10401,43	3,10276604	3,10308838	-0,83627266095330112	11	-0,000244574243	0,00259502791
2	0	0	1	0	10401,48	3,10226583	3,10238671	-0,82968309987336397	11	-0,000286233204	0,00257399771
2	0	0	1	0	10401,53	3,10176611	3,1020155	-0,82453599457642739	11	-0,000327604357	0,00255772332
2	0	0	1	0	10401,58	3,10126615	3,10152411	-0,81998386578067443	11	-0,000368731911	0,00254319981
2	0	0	0	0	10401,63	3,10076451	3,1008625	-0,81622680072628736	11	-0,000409818429	0,00253100717
2	0	0	0	0	10401,68	3,10026574	3,10058236	-0,81344195765753818	11	-0,000450582593	0,00252214377
2	0	0	1	0	10401,73	3,09976625	3,09995079	-0,81060414017237286	11	-0,000491122308	0,00251283287
2	0	0	0	0	10401,78	3,09926534	3,09972	-0,80818948180725414	11	-0,000531693862	0,0025051611
2	0	0	0	0	10401,83	3,09876537	3,09882808	-0,80639717665811443	11	-0,00057208119	0,00249888632
2	0	0	0	0	10401,88	3,09826541	3,09873772	-0,80457863863557581	11	-0,000612379168	0,00249317824
2	0	0	0	0	10401,93	3,09776545	3,09781575	-0,80285018589347968	11	-0,000652586983	0,00248708203
2	0	0	0	0	10401,98	3,09726524	3,09751463	-0,80170937720686554	11	-0,000692725473	0,00248330645
2	0	0	0	0	10402,03	3,09676528	3,09723425	-0,80047146355112627	11	-0,000732805289	0,00247924752
2	0	0	0	0	10402,08	3,09626532	3,09657264	-0,79929511000712589	11	-0,000772824627	0,00247507542
2	0	0	0	0	10402,13	3,09576511	3,09605122	-0,79820717250307635	11	-0,000812786806	0,0024712903
2	0	0	0	0	10402,18	3,09526515	3,0955801	-0,79701485950500134	11	-0,000852691941	0,00246722344
2	0	0	0	0	10402,23	3,09476495	3,09490824	-0,79610224720090982	11	-0,000892545097	0,00246386346
2	0	0	0	0	10402,28	3,09426522	3,09447718	-0,79532155053069082	11	-0,000932357332	0,00246110442
2	0	0	0	0	10402,33	3,09376502	3,0939362	-0,79507061156133926	11	-0,000972145994	0,00245989766
2	0	0	0	0	10402,38	3,09326506	3,09349513	-0,79422178181509299	11	-0,00101190258	0,00245692115
2	0	0	0	0	10402,43	3,09276485	3,09279323	-0,79347025944541018	11	-0,00105162	0,00245403941
2	0	0	0	0	10402,48	3,09226489	3,09238219	-0,7930850548048873	11	-0,0010913118	0,00245252205
2	0	0	0	0	10402,53	3,09176469	3,09198117	-0,79231967652837555	11	-0,00113097276	0,00244983751
2	0	0	0	0	10402,58	3,09126472	3,09121943	-0,79169420277079181	11	-0,00117059809	0,00244730059
2	0	0	0	0	10402,63	3,09076476	3,09093857	-0,79151680351545293	11	-0,00121020456	0,00244652992
2	0	0	0	0	10402,68	3,0902648	3,09024692	-0,79095506730179072	11	-0,00124979322	0,00244424655
2	0	0	0	0	10402,73	3,08976483	3,0898459	-0,79043337019781389	11	-0,00128935301	0,00244231732
2	0	0	0	0	10402,78	3,08926439	3,08951521	-0,78998468940456947	11	-0,00132888858	0,00244066981
2	0	0	0	0	10402,83	3,08876443	3,08883357	-0,78951928267876787	11	-0,00136840146	0,00243869377
2	0	0	0	0	10402,88	3,08826447	3,08840275	-0,78891440791388595	11	-0,00140788732	0,00243648537
2	0	0	0	0	10402,93	3,0877645	3,08798146	-0,78874639887362714	11	-0,00144735398	0,00243563415
2	0	0	0	0	10402,98	3,0872643	3,08739018	-0,78838171840955878	11	-0,00148681016	0,00243404205
2	0	0	0	0	10403,03	3,08676434	3,08687878	-0,78791736935575949	11	-0,00152624503	0,00243220548
2	0	0	0	0	10403,08	3,08626413	3,0863173	-0,78742313602318515	11	-0,00156565628	0,0024302376
